Text-Link,Text-Category,Deepseek:32b,Named entity recognition,Ground truth,Named Entities,
https://timesofmalta.com/article/more-streets-named-priests-women.1092700,Society and Culture,Male: 4 Female: 10 Unknown: 0,Male: 1 Female: 7 Unknown: 0,Male: 4 Female: 11 Unknown: 0,Yanika Borg - F Hilda Tabone - F Nathalie Poutiatin Tabone - F St Mary - F St Catherine - F St Paul  - M St Joseph - M St John - M Jesus - M Agatha Barbara - F Evelyn Bonaci - F Maggie Moran - F Mabel Strickland - F Cetta Mintoff - F Moyra Mintoff - F,
https://timesofmalta.com/article/today-front-pages-august-23-2024.1097101,Society and Culture,Male: 6 Female: 0 Unknown: 0,Male: 6 Female: 0 Unknown: 0,Male: 6 Female: 0 Unknown: 0,Andrew Azzopardi - M Mario Galea - M Bernard Grech - M Byron Camilleri  - M Lorenzo Vella - M Robert Abela - M,
https://timesofmalta.com/article/pope-francis-responds-concerns-raised-maltese-parents-trans-doctrine.1091849,Society and Culture,Male: 1 Female: 2 Unknown: 0,Male: 1 Female: 2 Unknown: 0,Male: 1 Female: 2 Unknown: 0,Pope Francis - M Louise Grech - F Sister Jeannine Gramick - F,
https://timesofmalta.com/article/in-pictures-women-toiling-early-malta.1098340,Society and Culture,Male: 1 Female: 0 Unknown: 1,Male: 0 Female: 1 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Horatio Agius - M author - U,
https://timesofmalta.com/article/115-people-adrift-maltese-search-rescue-zone-alarm-phone.1101804,Society and Culture,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,,
https://timesofmalta.com/article/in-pictures-eating-drinking-promotion-valletta.1101699,Society and Culture,Male: 3 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,,
https://timesofmalta.com/article/only-one-child-showed-daughter-party.1091628,Society and Culture,Male: 0 Female: 3 Unknown: 1,Male: 0 Female: 5 Unknown: 0,Male: 0 Female: 3 Unknown: 1,Eliza Demanuele - F Marthese Camilleri - F child - U Marie-Louise Coleiro Preca - F,
https://timesofmalta.com/article/second-phase-cottonera-lines-bastion-restoration-kicks-off.1096863,Society and Culture,Male: 4 Female: 1 Unknown: 0,Male: 2 Female: 2 Unknown: 0,Male: 4 Female: 1 Unknown: 0,Antonio Maurizio Valperga - M Owen Bonnici - M Alison Zerafa Civelli - F Marco Bonnici - M Joe Mizzi - M,
https://timesofmalta.com/article/lawyers-urge-identita-halt-policy-change-harming-tcns.1097009,Society and Culture,Male: 12 Female: 5 Unknown: 1,Male: 0 Female: 0 Unknown: 0,Male: 12 Female: 6 Unknown: 0,Jenilee Agius - F Paul Borg Olivier - M Joseph Calleja Parnis - M Edward Camilleri - M Katrine Camilleri - F Michael Camilleri - M Gianluca Cappitta - M Veronique Caruana - F Jeanise Dalli - F Martin Farrugia - M Robert Galea - M Jason Grima - M Tiziana Micallef - F Ibtisam Sadegh - F Adrian Sciberras - M Mark Sultana - M David Zammit - M Peter Paul Zammit - M,
https://timesofmalta.com/article/young-athlete-jake-vella-dies-aged-15.1097257,Society and Culture,Male: 4 Female: 4 Unknown: 0,Male: 6 Female: 0 Unknown: 0,Male: 5 Female: 4 Unknown: 0,Jake Vella - M Josie - M Maruska - M Julia Farrugia Portelli - F Lydia Abela - F Robert Abela - M Giorgia - F Roberta Metsola - F Bernard Grech - M,
https://timesofmalta.com/article/defence-observation-posts-wartime-aerodromes-airstrips.1096408,Society and Culture,Male: 3 Female: 1 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 3 Female: 1 Unknown: 0,David Spiteri Staines - M Mary Anne Debono - F Ray Polidano - M Charles Debono - M,
https://timesofmalta.com/article/migrants-share-trials-triumphs-life-malta-archbishop.1092253,Society and Culture,Male: 1 Female: 0 Unknown: 1,Male: 3 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Charles Scicluna - M,
https://timesofmalta.com/article/malta-chamber-slams-decision-pardon-benefit-fraudsters.1091636,Society and Culture,Male: 4 Female: 1 Unknown: 1,Male: 4 Female: 1 Unknown: 0,Male: 4 Female: 1 Unknown: 1,Myriam Spiteri Debono - F Silvio Grixti - M Prime Minister - U Roger Agius - M Michael Falzon - M Mark Calleja - M,
https://timesofmalta.com/article/popular-tunisian-influencer-dies-malta.1094074,Society and Culture,Male: 0 Female: 2 Unknown: 0,Male: 1 Female: 2 Unknown: 0,Male: 0 Female: 2 Unknown: 0,Farah El Kadhi - F Soulayma Hneynia - F,
https://timesofmalta.com/article/ambulance-valletta-kept-waiting-tables-chairs-obstruct-path.1097094,Society and Culture,Male: 1 Female: 2 Unknown: 0,Male: 0 Female: 1 Unknown: 0,Male: 1 Female: 2 Unknown: 0,Paula Mifsud Bonnici - F Archpriest - M Woman - F,
https://timesofmalta.com/article/teatru-malta-announces-malta-first-fulltime-theatre-troupe.1093024,Society and Culture,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Sean Buhagiar - M,
https://timesofmalta.com/article/historic-birkirkara-mill-turns-300.1094077,Society and Culture,Male: 2 Female: 2 Unknown: 0,Male: 2 Female: 2 Unknown: 0,Male: 2 Female: 2 Unknown: 0,Manoel de Vilhena - M Gabriel Caruana - M Mary Rose Caruana - F Raffaella Zammit - F,
https://timesofmalta.com/article/police-investigating-no-pakis-rental-advert.1096864,Society and Culture,Male: 3 Female: 0 Unknown: 2,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 2,Neil Falzon - M Michael Bonello - M police spokesperson - U Association spokesperson - U,
https://timesofmalta.com/article/real-estate-ceo-calls-tenant-screening-following-no-pakis-listing.1096510,Society and Culture,Male: 1 Female: 0 Unknown: 1,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Michael Bonello - M junior employee - U,
https://timesofmalta.com/article/it-back-excavation-demolition-work-tourism-zones-banned-summertime.1093804,Society and Culture,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,,
https://timesofmalta.com/article/watch-the-web-designer-cloistered-nun.1095970,Society and Culture,Male: 0 Female: 2 Unknown: 0,Male: 0 Female: 2 Unknown: 0,Male: 0 Female: 2 Unknown: 0,Roberta Huber - F Madre Paulina Xuereb- F,
https://timesofmalta.com/article/world-largest-photography-competition-run-throughout-september.1097337,Society and Culture,Male: 0 Female: 1 Unknown: 0,Male: 0 Female: 2 Unknown: 0,Male: 0 Female: 1 Unknown: 0,Angela Bonavia - F,
https://timesofmalta.com/article/marsaxlokk-public-toilet-inauguration-draws-royal-flush-politicians.1098444,Society and Culture,Male: 3 Female: 2 Unknown: 0,Male: 2 Female: 3 Unknown: 0,Male: 3 Female: 2 Unknown: 0,Owen Bonnici - M Alison Zerafa Civelli - F Janice Chetcuti - F Stephen Grech - M Anton Refalo - M,
https://timesofmalta.com/article/sick-syrian-children-put-detention-denied-entry.1102509,Society and Culture,Male: 1 Female: 1 Unknown: 2,Male: 0 Female: 1 Unknown: 0,Male: 1 Female: 1 Unknown: 0,Woman - F Neil Falzon - M,
https://timesofmalta.com/article/lija-sant-andrija-band-club-bought-36m-10th-government-purchase.1092134,Society and Culture,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 3 Female: 2 Unknown: 0,Owen Bonnici - M Alison Zerafa Civelli - F Janice Chetcuti - F Stephen Grech - M Anton Refalo - M,
https://timesofmalta.com/article/21-arrested-living-malta-irregularly.1095997,Society and Culture,Male: 0 Female: 0 Unknown: 32,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 32,21 people - Ux21 further 11 - Ux11,
https://timesofmalta.com/article/dun-ang-seychell-dies-aged-91.1097476,Society and Culture,Male: 3 Female: 0 Unknown: 0,Male: 4 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Dun Ang Seychell - M Fr Lawrence Degabriele - M,
https://timesofmalta.com/article/homeless-child-undergo-lifechanging-spinal-surgery-uk.1098557,Society and Culture,Male: 0 Female: 4 Unknown: 0,Male: 0 Female: 5 Unknown: 0,Male: 0 Female: 4 Unknown: 0,Anna - F Nina - F Marie-Claire Dimech - F Nicola Falzon - F,
https://timesofmalta.com/article/run-memory-becs-athlete-urges-public-raise-funds-charity.1096253,Society and Culture,Male: 1 Female: 1 Unknown: 0,Male: 2 Female: 3 Unknown: 0,Male: 1 Female: 1 Unknown: 0,Tommy Wallbank - M Rebecca Zammit Lupi - F,
https://timesofmalta.com/article/st-paul-church-facade-restoration-project-halted-valletta-mayor.1098147,Society and Culture,Male: 4 Female: 2 Unknown: 0,Male: 6 Female: 0 Unknown: 0,Male: 4 Female: 2 Unknown: 0,Olaf McKay - M Ylenia Montfort - F Roberta Bonello Felice - F Vince Fabri - M Alfred Zammit - M David Cilia - M,
https://timesofmalta.com/article/in-pictures-fireworks-early-malta.1094196,Society and Culture,Male: 2 Female: 0 Unknown: 0,Male: 6 Female: 0 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Geo Fürst - M George V - M Richard Ellis - M,
https://timesofmalta.com/article/ngos-call-sch-transparent-steps-safeguard-heritage.1097225,Society and Culture,Male: 0 Female: 0 Unknown: 6,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 6,six architects - Ux6,
https://timesofmalta.com/article/factcheck-can-property-owner-rent-property-want.1096500,Society and Culture,Male: 1 Female: 1 Unknown: 1,Male: 0 Female: 0 Unknown: 0,Male: 1 Female: 1 Unknown: 1,Businessman - M Lawyer - U Alison Bezzina - F,
https://timesofmalta.com/article/one-every-six-people-maltese-households-risk-poverty-2023.1093860,Society and Culture,Male: 0 Female: 0 Unknown: 1,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,,
https://timesofmalta.com/article/in-pictures-king-george-v-silver-jubilee-1935.1102484,Society and Culture,Male: 1 Female: 1 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Male: 1 Female: 1 Unknown: 0,King George V - M Queen Mary of Teck - F,
https://timesofmalta.com/article/hundreds-walk-raise-funds-mfcc-walk-president.1101153,Society and Culture,Male: 2 Female: 1 Unknown: 0,Male: 2 Female: 1 Unknown: 0,Male: 2 Female: 1 Unknown: 0,Myriam Spiteri Debono - F Robert Abela - M Bernard Grech - M,
https://timesofmalta.com/article/25-irregular-tcn-employers-hospitality.1093144,Society and Culture,Male: 1 Female: 2 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Male: 1 Female: 2 Unknown: 0,Byron Camilleri - M Graziella Attard - F spokesperson - F,
https://timesofmalta.com/article/valletta-music-legend-maestro-vinny-vella-dies-aged-96.1094481,Society and Culture,Male: 8 Female: 3 Unknown: 0,Male: 16 Female: 0 Unknown: 0,Male: 8 Female: 4 Unknown: 0,Vinny Vella - M Albano Carrisi - M Bobby Solo - M Wilma De Angelis - F Jamie - M Princess Elizabeth - F Mark Spiteri Lucas - M Ray Azzopardi - M Owen Bonnici - M Tania - F Carmen - F Vinny Jr - M,
https://timesofmalta.com/article/jake-vella-nominated-posthumous-gieh-irrepubblika.1098381,Society and Culture,Male: 2 Female: 1 Unknown: 2,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 1 Unknown: 0,Lydia Abela - F Jake Vella - M Robert Abela - M,
https://timesofmalta.com/article/watch-a-different-kind-theatre-open-sliema.1091949,Society and Culture,Male: 1 Female: 1 Unknown: 0,Male: 0 Female: 1 Unknown: 0,Male: 1 Female: 1 Unknown: 0,Rosetta Debattista - F James Spiteri Tanti - M,
https://timesofmalta.com/article/when-law-suspending-planning-applications-appeal-come-force.1097594,Society and Culture,Male: 4 Female: 0 Unknown: 0,Male: 4 Female: 0 Unknown: 0,Male: 4 Female: 0 Unknown: 3,Mark Chetcuti - M Portelli - U Tarlochan Singh - M Arnold Cassola - M Mark Agius - M Prime Minister - U planning minister - U,
https://timesofmalta.com/article/overnight-power-cut-hits-senglea.1097743,Society and Culture,Male: 0 Female: 0 Unknown: 2,Male: 0 Female: 1 Unknown: 0,Male: 0 Female: 0 Unknown: 0,,
https://timesofmalta.com/article/identita-delays-mean-i-cannot-marry-church-legally-work-man.1101474,Society and Culture,Male: 2 Female: 2 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 2 Unknown: 0,Prince Kwadwo Asomah - M Josephine Portelli - F Analise Magri - F Mark Sultana - M,
https://timesofmalta.com/article/byron-camilleri-welcomes-more-scrutiny-identita-racket-inquiry.1096694,Society and Culture,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Byron Camilleri - M Jason Azzopardi - M,
https://timesofmalta.com/article/notaries-ordered-sign-identita-lease-form-verification-concerns.1097642,Society and Culture,Male: 0 Female: 0 Unknown: 1,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 1,spokesperson - U,
https://timesofmalta.com/article/how-malta-changed-five-trends-revealing-malta-changing-face.1095856,Society and Culture,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,,
https://timesofmalta.com/article/no-pakis-estate-agent-accidentally-publishes-internal-restriction.1096356,Society and Culture,Male: 2 Female: 1 Unknown: 1,Male: 0 Female: 0 Unknown: 0,Male: 1 Female: 1 Unknown: 0,Spokesperson - F Neil Falzon - M,
https://timesofmalta.com/article/cab-fleets-skirting-new-hire-ban-temporary-permits.1098423,Society and Culture,Male: 5 Female: 1 Unknown: 0,Male: 7 Female: 0 Unknown: 0,Male: 6 Female: 1 Unknown: 0,Chris Cardona - M Mark Agius - M Joseph - M Maria - F Joseph Portelli - M Chris Cardona - M Matthias Vidergold - M,
https://timesofmalta.com/article/dog-owners-take-part-charity-walk-around-mater-dei-memory-jake-vella.1102491,Society and Culture,Male: 6 Female: 9 Unknown: 0,Male: 5 Female: 0 Unknown: 0,Male: 6 Female: 9 Unknown: 1,Jake Vella - M Officer - U Josie Vella - M Maruska Vella - F Ivan Grech - M Rosalind Agius - F Owen Bonnici - M Alicia Bugeja Said - F Moira Delia - F Fabio Spiteri - M Laetitia Agius - F Alison Caruana - F Joanna Mallia - F Robert Abela - M Lydia - F Roberta Metsola - F,
https://timesofmalta.com/article/families-migrant-children-regularised-children-commissioner.1097240,Society and Culture,Male: 1 Female: 0 Unknown: 2,Male: 0 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 2,Commissioner - U Ethopian national - M Spokesperson - U,
https://timesofmalta.com/article/footballer-hugh-caruana-dies-aged-78.1097174,Society and Culture,Male: 2 Female: 0 Unknown: 0,Male: 4 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Hugh Caruana - M Christian Micallef - M,
https://timesofmalta.com/article/activists-demonstrate-cycle-exploitation-dairy-industry.1094337,Society and Culture,Male: 0 Female: 3 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 3 Unknown: 0,three female activists - Fx3,
https://timesofmalta.com/article/maltapost-introduces-card-payments-branches.1093061,Society and Culture,Male: 1 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Spokesperson - M,
https://timesofmalta.com/article/broadcasting-authority-tells-critics-didn-t-read-law-rtk-decision.1097167,Society and Culture,Male: 3 Female: 0 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Andrew Azzopardi - M Norman Lowell - M Adriano Spiteri - M,
https://timesofmalta.com/article/in-pictures-how-geo-fuerst-saw-early-sailing-vessels-malta.1097487,Society and Culture,Male: 2 Female: 1 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Male: 3 Female: 1 Unknown: 0,Geo Fürst - M Lady - F Hitler - M Lord Mountbatten - M,
https://timesofmalta.com/article/moas-marks-10-years-saving-lives.1097187,Society and Culture,Male: 2 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Christopher Catrambone - M,
https://timesofmalta.com/article/church-organisations-call-detained-ethiopians-released-immediately.1097370,Society and Culture,Male: 5 Female: 1 Unknown: 1,Male: 0 Female: 0 Unknown: 0,Male: 5 Female: 1 Unknown: 0,five arrested men - Mx5 Katrine Camilleri - F,
https://timesofmalta.com/article/in-pictures-landmarks-outside-valletta-no.1096311,Society and Culture,Male: 0 Female: 0 Unknown: 1,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,,
https://timesofmalta.com/article/in-pictures-everyday-life-malta-world-war-ii.1093627,Society and Culture,Male: 7 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 7 Female: 0 Unknown: 0,Philip Vella - M Charles J. Boffa - M Michael Galea - M Joseph Micallef - M Charles B. Grech - M  Ernle Bradford - M Stewart Perowne - M,
https://timesofmalta.com/article/former-paralympian-praises-stranger-act-kindness-car-breakdown.1097923,Society and Culture,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 2,Thomas Borg - M Hajat - M Person - U Person - U,
https://timesofmalta.com/article/i-fled-malta-assad-army-killed-village-now-i-dream-home.1102464,Society and Culture,Male: 3 Female: 4 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Male: 4 Female: 4 Unknown: 0,Maher Ibrahim - M Bashar al-Assad - M Wife - F Daughter - F Daughter - F Brother - M Sister - F Omar Rababah - M,
https://timesofmalta.com/article/floriana-largest-wartime-shelter-rediscovered.1093052,Society and Culture,Male: 3 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Steve Mallia - M Conrad Neil Gatt - M Vince Borg - M,
https://timesofmalta.com/article/watch-chicken-nugget-recordbreaking-team-bite-off-chew.1101166,Society and Culture,Male: 8 Female: 1 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Male: 9 Female: 1 Unknown: 0,Tyrone Debono - M Jeffrey Saliba - M Daniel Debattista - M Mother-in-law - F Christian Gafa - M Norbert Galea - M Luke Vella - M Gareth Azzopardi - M Duane Azzopardi - M Roberto Rizzo - M,
https://timesofmalta.com/article/olympics-controversy-judge-according-appearance-french-embassy.1096055,Society and Culture,Male: 1 Female: 0 Unknown: 3,Male: 4 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Charles Scicluna - M,
https://timesofmalta.com/article/unsafe-slime-toys-recalled-shops.1098518,Society and Culture,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,,
https://timesofmalta.com/article/luqa-local-council-opposes-crematorium-close-addolorata-cemetery.1100336,Society and Culture,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Jesmond Mugliett - M Johann Camilleri - M,
https://timesofmalta.com/article/genuine-refugees-protected-camilleri-says-migrants-face-deportation.1101304,Society and Culture,Male: 3 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Byron Camilleri - M Yosuf Ahmed Adam - M Darren Carabott - M,
https://timesofmalta.com/article/byron-camilleri-highest-level-meeting-eastern-libya-haftar-government.1092063,Society and Culture,Male: 7 Female: 0 Unknown: 0,Male: 7 Female: 0 Unknown: 0,Male: 7 Female: 0 Unknown: 0,Byron Camilleri - M Khalifa Haftar - M Christopher Cutajar - M Ryan Spagnol - M Clinton O' Neill - M Peter Paul Coleiro - M Malcolm Cutajar - M,
https://timesofmalta.com/article/the-show-meant-everything-us.1097538,Society and Culture,Male: 3 Female: 2 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Male: 3 Female: 2 Unknown: 0,Daniel - M Ylenia - F Jonathan Abel - M JD Patrick - M Martina Zammit - F,
https://timesofmalta.com/article/hundreds-bid-farewell-jake-vella-triathlete-inspired-hope.1097750,Society and Culture,Male: 4 Female: 5 Unknown: 0,Male: 10 Female: 4 Unknown: 0,Male: 5 Female: 4 Unknown: 0,Jake Vella - M Robert Abela - M Lydia - F Bernard Grech - M Marie-Louise Coleiro Preca - F Charles Scicluna - M Carmen Mangion - F Josie - M Maruska - F,
https://timesofmalta.com/article/jobsplus-raids-courier-cab-firms-amid-employee-abuse-claims.1095984,Society and Culture,Male: 3 Female: 0 Unknown: 1,Male: 2 Female: 0 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Fabrizio Ferrugia - M Byron Camilleri - M Man - M,
